@relation SYNCOPE_TESTING_4.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
244,4,3,2.0,4,3,2.0,0,0,0.0,0,2,1,False
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,31,27,10.333333333333334,31,27,10.333333333333334,0,0,0.0,0,3,1,False
193,29,29,29.0,8,8,8.0,21,21,21.0,0,1,1,False
353,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
26,26,26,26.0,0,0,0.0,26,26,26.0,0,1,1,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
78,30,30,30.0,14,14,14.0,16,16,16.0,0,1,1,False
99,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
174,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
83,4,2,2.0,4,2,2.0,0,0,0.0,0,2,2,False
112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
69,16,8,8.0,14,7,7.0,2,1,1.0,0,2,2,False
94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
165,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
180,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
113,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,4,2,2.0,4,2,2.0,0,0,0.0,0,2,2,False
81,14,7,7.0,6,3,3.0,8,4,4.0,0,2,2,False
59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
186,16,12,4.0,14,10,3.5,2,2,0.5,0,4,1,False
95,16,8,8.0,16,8,8.0,0,0,0.0,0,2,2,False
102,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
183,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
75,75,75,75.0,0,0,0.0,75,75,75.0,0,1,1,False
146,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
226,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,2,2,2.0,24,24,24.0,22,22,22.0,0,1,1,False
180,7,3,2.3333333333333335,48,42,16.0,41,41,13.666666666666666,0,3,1,False
705,20,10,10.0,20,10,10.0,0,0,0.0,0,2,2,False
133,0,0,0.0,1,1,1.0,1,1,1.0,0,1,1,False
453,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
136,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
320,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
92,14,7,7.0,10,5,5.0,4,2,2.0,0,2,2,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
272,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
112,11,11,11.0,13,13,13.0,2,2,2.0,0,1,1,False
273,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
224,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
643,260,130,130.0,162,81,81.0,98,49,49.0,0,2,2,False
362,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
528,44,22,22.0,44,22,22.0,0,0,0.0,0,2,2,False
186,12,7,4.0,9,4,3.0,3,3,1.0,0,3,2,False
506,20,10,10.0,20,10,10.0,0,0,0.0,0,2,2,False
139,16,6,5.333333333333333,13,7,4.333333333333333,5,2,1.6666666666666667,0,3,1,False
70,74,70,24.666666666666668,4,2,1.3333333333333333,70,70,23.333333333333332,0,3,2,False
135,98,46,32.666666666666664,12,8,4.0,90,44,30.0,0,3,2,False
59,2,1,1.0,2,1,1.0,0,0,0.0,0,2,1,False
856,26,13,13.0,26,13,13.0,0,0,0.0,0,2,2,False
323,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,False
130,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
102,11,8,3.6666666666666665,21,11,7.0,10,10,3.3333333333333335,0,3,2,False
281,12,6,6.0,10,5,5.0,2,1,1.0,0,2,2,False
208,22,11,11.0,22,11,11.0,0,0,0.0,0,2,2,False
483,22,11,11.0,22,11,11.0,0,0,0.0,0,2,2,False
233,8,3,2.6666666666666665,8,3,2.6666666666666665,0,0,0.0,0,3,2,False
84,84,84,84.0,0,0,0.0,84,84,84.0,0,1,1,False
139,12,6,6.0,10,5,5.0,2,1,1.0,0,2,1,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
155,6,2,2.0,5,2,1.6666666666666667,1,1,0.3333333333333333,0,3,2,False
132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
265,4,4,4.0,7,7,7.0,3,3,3.0,0,1,1,False
179,58,20,14.5,52,18,13.0,6,2,1.5,0,4,2,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
185,189,185,63.0,4,2,1.3333333333333333,185,185,61.666666666666664,0,3,2,False
271,34,14,11.333333333333334,30,12,10.0,4,2,1.3333333333333333,0,3,3,False
335,24,10,8.0,22,9,7.333333333333333,2,1,0.6666666666666666,0,3,3,False
263,13,10,4.333333333333333,13,10,4.333333333333333,0,0,0.0,0,3,2,False
287,36,14,12.0,32,12,10.666666666666666,4,2,1.3333333333333333,0,3,3,False
305,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
245,38,14,7.6,28,14,5.6,10,8,2.0,0,5,2,False
576,133,53,22.166666666666668,81,49,13.5,52,42,8.666666666666666,0,6,3,True
195,7,6,3.5,7,6,3.5,0,0,0.0,0,2,2,False
71,5,3,2.5,4,2,2.0,1,1,0.5,0,2,1,False
588,36,15,9.0,34,13,8.5,2,2,0.5,0,4,3,False
271,271,271,271.0,0,0,0.0,271,271,271.0,0,1,1,False
107,120,104,40.0,10,5,3.3333333333333335,110,104,36.666666666666664,0,3,2,False
194,4,4,4.0,4,4,4.0,0,0,0.0,0,1,1,False
84,65,15,13.0,178,69,35.6,115,54,23.0,0,5,2,False
94,21,9,7.0,23,9,7.666666666666667,2,2,0.6666666666666666,0,3,2,False
312,29,11,9.666666666666666,27,10,9.0,2,1,0.6666666666666666,0,3,3,False
98,107,99,35.666666666666664,10,5,3.3333333333333335,101,99,33.666666666666664,0,3,2,False
168,6,6,6.0,12,12,12.0,6,6,6.0,0,1,1,False
334,29,11,9.666666666666666,27,10,9.0,2,1,0.6666666666666666,0,3,3,False
107,16,13,8.0,16,13,8.0,0,0,0.0,0,2,2,False
351,11,9,5.5,17,15,8.5,6,6,3.0,0,2,2,False
611,35,27,17.5,33,25,16.5,2,2,1.0,0,2,1,False
187,25,11,6.25,21,9,5.25,4,2,1.0,0,4,3,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,2,1,1.0,2,1,1.0,0,0,0.0,0,2,1,True
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
201,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
191,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
116,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
84,15,15,15.0,3,3,3.0,12,12,12.0,0,1,1,False
81,4,4,4.0,27,27,27.0,23,23,23.0,0,1,1,False
306,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
193,4,3,2.0,4,3,2.0,0,0,0.0,0,2,1,True
56,0,0,0.0,8,4,4.0,8,4,4.0,0,2,1,False
164,31,15,7.75,19,19,4.75,48,18,12.0,0,4,1,False
39,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
54,22,11,11.0,14,7,7.0,8,4,4.0,0,2,2,False
56,2,1,1.0,2,1,1.0,0,0,0.0,0,2,2,False
48,2,1,1.0,2,1,1.0,0,0,0.0,0,2,2,False
93,2,1,1.0,2,1,1.0,0,0,0.0,0,2,2,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
281,46,46,46.0,19,19,19.0,27,27,27.0,0,1,1,False
94,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,True
53,8,4,4.0,36,18,18.0,28,14,14.0,0,2,2,False
79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
139,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
215,2,1,1.0,2,1,1.0,0,0,0.0,0,2,1,False
214,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
203,4,2,2.0,2,1,1.0,2,1,1.0,0,2,2,False
154,18,8,6.0,8,3,2.6666666666666665,10,5,3.3333333333333335,0,3,2,False
106,18,9,9.0,20,10,10.0,2,1,1.0,0,2,2,False
67,3,3,3.0,3,3,3.0,0,0,0.0,0,1,1,False
158,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
148,10,9,5.0,17,15,8.5,7,6,3.5,0,2,1,False
195,19,17,6.333333333333333,15,13,5.0,4,4,1.3333333333333333,0,3,1,False
128,20,7,6.666666666666667,15,8,5.0,7,6,2.3333333333333335,0,3,1,False
254,61,24,7.625,51,16,6.375,24,16,3.0,0,8,1,False
85,10,5,5.0,4,2,2.0,6,3,3.0,0,2,2,False
142,86,64,21.5,16,10,4.0,70,61,17.5,0,4,1,False
24,24,24,24.0,0,0,0.0,24,24,24.0,0,1,1,False
239,239,239,239.0,0,0,0.0,239,239,239.0,0,1,1,False
273,25,15,5.0,38,15,7.6,15,7,3.0,0,5,1,False
97,10,4,3.3333333333333335,8,3,2.6666666666666665,2,1,0.6666666666666666,0,3,1,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
235,77,77,77.0,6,6,6.0,71,71,71.0,0,1,1,True
162,9,6,4.5,15,9,7.5,6,6,3.0,0,2,1,False
135,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
102,9,9,9.0,0,0,0.0,9,9,9.0,0,1,1,False
89,89,89,89.0,0,0,0.0,89,89,89.0,0,1,1,False
161,162,155,81.0,1,1,0.5,161,155,80.5,0,2,1,False
245,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
359,98,35,19.6,95,56,19.0,71,30,14.2,0,5,1,False
198,2,1,1.0,2,1,1.0,0,0,0.0,0,2,1,False
144,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
156,60,44,20.0,43,38,14.333333333333334,69,43,23.0,0,3,1,False
145,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
166,22,14,7.333333333333333,8,7,2.6666666666666665,14,14,4.666666666666667,0,3,1,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
91,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
147,14,14,14.0,6,6,6.0,8,8,8.0,0,1,1,False
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,4,4,4.0,2,2,2.0,2,2,2.0,0,1,1,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
221,42,42,42.0,29,29,29.0,13,13,13.0,0,1,1,False
19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
144,14,14,14.0,6,6,6.0,8,8,8.0,0,1,1,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
118,119,118,59.5,1,1,0.5,118,118,59.0,0,2,1,False
56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,9,5,4.5,4,2,2.0,5,3,2.5,0,2,1,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
483,104,65,52.0,41,41,20.5,63,39,31.5,0,2,1,False
522,28,24,9.333333333333334,30,28,10.0,6,4,2.0,0,3,1,False
165,12,12,12.0,4,4,4.0,8,8,8.0,0,1,1,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
135,135,135,135.0,0,0,0.0,135,135,135.0,0,1,1,False
56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,4,4,4.0,2,2,2.0,2,2,2.0,0,1,1,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,40,40,40.0,0,0,0.0,40,40,40.0,0,1,1,False
69,69,69,69.0,0,0,0.0,69,69,69.0,0,1,1,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,3,3,3.0,6,6,6.0,3,3,3.0,0,1,1,False
66,17,11,5.666666666666667,4,3,1.3333333333333333,13,8,4.333333333333333,0,3,1,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,6,6,6.0,6,6,6.0,0,1,1,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
341,341,341,341.0,0,0,0.0,341,341,341.0,0,1,1,False
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
565,565,565,565.0,0,0,0.0,565,565,565.0,0,1,1,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,6,3,3.0,9,6,4.5,3,3,1.5,0,2,1,False
86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
86,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,1,1,1.0,2,2,2.0,1,1,1.0,0,1,1,False
188,50,45,16.666666666666668,32,25,10.666666666666666,22,20,7.333333333333333,0,3,1,False
265,92,41,18.4,27,14,5.4,65,37,13.0,0,5,1,False
94,6,4,3.0,6,4,3.0,0,0,0.0,0,2,1,False
160,0,0,0.0,30,30,30.0,30,30,30.0,0,1,1,False
122,6,6,6.0,5,5,5.0,1,1,1.0,0,1,1,False
232,11,10,3.6666666666666665,303,296,101.0,292,286,97.33333333333333,0,3,1,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
98,10,6,3.3333333333333335,13,7,4.333333333333333,5,3,1.6666666666666667,0,3,1,False
318,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,7,7,7.0,74,74,74.0,67,67,67.0,0,1,1,False
40,2,2,2.0,1,1,1.0,1,1,1.0,0,1,1,False
57,4,4,4.0,1,1,1.0,3,3,3.0,0,1,1,False
44,2,2,2.0,1,1,1.0,1,1,1.0,0,1,1,False
41,10,10,10.0,2,2,2.0,8,8,8.0,0,1,1,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
114,96,69,32.0,43,38,14.333333333333334,53,31,17.666666666666668,0,3,1,False
92,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
70,12,12,6.0,12,7,6.0,10,5,5.0,0,2,1,False
